,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,AgeGroup,CustomerType,CreditScoreCategory,BalanceCategory,CustomerSegment
0,15634602,Hargrave,619,France,Female,42,2,101348.88,0.0,1,1,1,1,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5453,15798256,Takasuka,558,France,Female,45,1,89891.4,153698.0,2,0,0,1,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5454,15643819,Dawson,714,France,Female,25,4,82500.84,0.0,2,0,0,0,Young Adult (18-30),Long Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Long Term
5455,15754301,Bruche,704,French,Male,39,5,6416.92,0.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5456,15726855,Oliver,805,Germany,Female,45,9,189428.75,116586.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5457,15755225,Ryan,659,Germany,Male,34,9,178833.34,134465.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5458,15725221,Sabbatini,738,Germany,Male,62,10,42766.03,83008.0,1,1,1,0,Older Adult (51+),Long Term,High,Low Balance,High | Low Balance | Older Adult (51+) | Long Term
5459,15789055,Watt,635,Spain,Male,35,2,90883.12,113635.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5460,15617507,Wilson,530,Spain,Female,36,7,80619.09,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5461,15668894,Abramova,661,Germany,Male,41,5,120646.4,122552.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5462,15589563,Purdy,531,Spain,Male,31,2,41409.36,118899.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5463,15693162,Higgins,694,France,Female,29,5,112317.89,99714.0,1,0,0,0,Young Adult (18-30),Long Term,Medium,High Balance,Medium | High Balance | Young Adult (18-30) | Long Term
5464,15750099,Marshall,731,France,Female,36,6,152128.36,0.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5465,15795540,Reye,556,French,Female,36,2,177670.57,134208.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5466,15794941,Chibueze,647,Germany,Female,41,1,189159.97,85907.0,3,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5467,15611848,Kwemtochukwu,850,Germany,Male,32,3,159403.68,137714.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5468,15581237,Biryukova,573,Spain,Male,33,1,149536.15,160778.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5469,15738150,Chidozie,591,France,Male,45,5,155492.87,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5470,15678571,Barber,723,French,Male,21,4,24847.02,0.0,2,0,0,0,Young Adult (18-30),Long Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Long Term
5471,15736124,Thompson,617,France,Male,25,1,115387.4,102586.0,2,1,1,0,Young Adult (18-30),Short Term,Medium,High Balance,Medium | High Balance | Young Adult (18-30) | Short Term
5472,15623202,Maslov,704,Germany,Female,39,10,171971.25,102556.0,2,0,0,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5473,15804201,Jones,457,Germany,Male,42,4,126106.4,126773.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
5474,15596863,Chidumaga,787,Germany,Female,38,3,28228.35,158373.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5475,15696277,Hs?,651,French,Female,34,9,138113.71,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5476,15748608,Trentini,612,Germany,Male,42,5,43018.98,141927.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5477,15723864,Lucas,828,Spain,Male,47,1,83611.45,109877.0,2,0,0,1,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5478,15802390,Willoughby,724,France,Female,34,2,118863.38,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
5479,15774336,Jamieson,648,Germany,Male,44,9,91947.74,111370.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5480,15648766,Robertson,569,Spain,Male,35,3,94488.82,116969.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5481,15659094,Ojiofor,765,Germany,Female,34,8,47058.21,136730.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5482,15606397,Cameron,577,Germany,Female,44,1,44719.5,152086.0,1,1,1,1,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5483,15642619,Mayne,603,Spain,Male,46,2,174478.54,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5484,15666032,Mancini,568,Spain,Male,28,1,45611.51,127289.0,1,0,0,0,Young Adult (18-30),Short Term,Low,High Balance,Low | High Balance | Young Adult (18-30) | Short Term
5485,15595842,Paramor,748,Germany,Male,45,2,73853.94,119852.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5486,15753837,Young,573,Spain,Male,38,4,196517.43,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5487,15783882,Daly,771,Spain,Female,41,5,92914.67,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5488,15799790,Carter,763,France,Male,35,9,31372.91,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5489,15628155,Dike,410,France,Female,35,7,109733.73,117184.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
5490,15703778,Hughes,728,France,Male,33,8,36083.96,129908.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5491,15722322,Green,655,Spain,Female,78,2,188435.38,0.0,2,1,1,0,Older Adult (51+),Short Term,Medium,Low Balance,Medium | Low Balance | Older Adult (51+) | Short Term
5492,15639278,Chinomso,580,Germany,Female,36,6,169963.2,145387.0,2,1,1,1,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
5493,15568487,Gorshkov,712,France,Male,35,7,69320.97,124616.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5494,15682084,Chinomso,680,France,Male,31,9,36145.53,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5495,15642821,Ijendu,383,Spain,Female,48,8,137702.01,95808.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5496,15601387,Yen,721,France,Male,35,10,71594.26,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5497,15642515,Arcuri,620,France,Female,42,1,65565.92,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5498,15710421,Baresi,774,Spain,Female,36,8,101828.39,117152.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5499,15726774,Field,563,French,Male,35,3,39546.32,106251.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5500,15649078,Christian,850,Germany,Female,27,8,110805.79,111838.0,2,1,1,0,Young Adult (18-30),Long Term,High,High Balance,High | High Balance | Young Adult (18-30) | Long Term
5501,15641877,Ross,681,French,Male,47,9,2168.13,97023.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5502,15796496,Trevisani,631,French,Female,31,8,190067.12,137688.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5503,15815690,Akabueze,614,Spain,Female,40,3,77789.01,113348.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5504,15631739,Dunn,704,Spain,Male,24,10,127654.37,122110.0,1,1,1,0,Young Adult (18-30),Long Term,High,High Balance,High | High Balance | Young Adult (18-30) | Long Term
5505,15625584,Martin,786,French,Male,32,2,79602.86,120452.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5506,15802466,Donaldson,534,French,Female,53,7,80619.17,0.0,2,1,1,0,Older Adult (51+),Long Term,Low,Low Balance,Low | Low Balance | Older Adult (51+) | Long Term
5507,15697028,McClinton,590,Spain,Male,34,0,160346.3,65812.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
5508,15575759,Bentley,583,Spain,Female,40,3,109638.78,54428.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
5509,15567442,Ibezimako,656,France,Female,75,3,1276.87,0.0,2,1,1,0,Older Adult (51+),Short Term,Medium,Low Balance,Medium | Low Balance | Older Adult (51+) | Short Term
5510,15746805,Thomson,597,French,Male,33,9,49374.82,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5511,15636330,Ch'in,588,Germany,Female,48,1,31580.8,143280.0,2,0,0,1,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5512,15714970,Holbrook,667,Germany,Male,32,0,20560.69,103847.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5513,15653784,Solomina,627,French,Male,37,2,84584.69,125191.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5514,15693543,McDonald,708,French,Female,33,8,15246.83,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5515,15773283,Dennis,641,France,Male,65,6,32607.77,38340.0,1,0,0,1,Older Adult (51+),Long Term,Medium,Low Balance,Medium | Low Balance | Older Adult (51+) | Long Term
5516,15742534,Faulk,527,Germany,Female,28,2,155846.69,123803.0,2,1,1,0,Young Adult (18-30),Short Term,Low,High Balance,Low | High Balance | Young Adult (18-30) | Short Term
5517,15569878,Dale,592,France,Male,37,3,3232.82,96651.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
5518,15729454,Gorbunov,465,French,Male,33,8,177668.55,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5519,15578375,Farrell,628,French,Male,39,6,134441.6,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5520,15785559,De Luca,678,France,Male,43,1,111032.79,133237.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5521,15649414,Walker,570,France,Female,61,6,45214.04,142105.0,1,1,1,0,Older Adult (51+),Long Term,Low,High Balance,Low | High Balance | Older Adult (51+) | Long Term
5522,15701605,Forster,815,France,Male,37,1,67208.3,166115.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5523,15686696,Brown,817,France,Female,37,6,80985.88,81070.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5524,15625586,Monaldo,717,French,Male,35,4,167573.06,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5525,15654975,Wu,641,French,Female,53,0,160110.65,123836.0,2,1,1,0,Older Adult (51+),Short Term,Medium,High Balance,Medium | High Balance | Older Adult (51+) | Short Term
5526,15782993,Pan,624,France,Male,51,10,127825.25,123401.0,2,1,1,0,Older Adult (51+),Long Term,Medium,High Balance,Medium | High Balance | Older Adult (51+) | Long Term
5527,15774382,Longo,579,Germany,Male,49,4,123535.05,169377.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
5528,15689602,Findlay,698,France,Male,38,2,41595.3,130015.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5529,15756155,Fu,645,French,Male,32,4,97628.08,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5530,15812647,Yin,691,France,Male,34,8,91359.79,133936.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5531,15736043,Hamilton,638,French,Male,34,6,97755.29,114543.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5532,15696744,Miller,705,French,Female,31,3,182528.44,119795.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5533,15602572,Hsing,720,France,Male,33,9,142956.48,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5534,15674765,Mitchell,553,Spain,Male,44,4,10789.3,0.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5535,15678725,Chamberlin,658,French,Female,29,8,130461.09,0.0,2,1,1,0,Young Adult (18-30),Long Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Long Term
5536,15694444,Buttenshaw,648,Germany,Female,32,8,190994.48,157139.0,3,0,0,1,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5537,15795878,Anayochukwu,636,Spain,Male,45,3,159463.8,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5538,15735346,Wallace,527,Germany,Female,41,10,57589.29,136733.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
5539,15687094,Calabresi,717,Germany,Female,28,9,40437.67,82498.0,2,0,0,0,Young Adult (18-30),Long Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Long Term
5540,15790067,Sun,614,Spain,Male,39,3,56459.45,151915.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5541,15605742,Tuan,737,France,Male,43,0,39920.0,80091.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
5542,15566740,Nazarova,587,Spain,Male,51,3,148798.45,83739.0,1,1,1,0,Older Adult (51+),Short Term,Low,Low Balance,Low | Low Balance | Older Adult (51+) | Short Term
5543,15664897,Bryant,682,France,Female,35,2,63737.19,181166.0,1,1,1,1,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5544,15585777,Pai,710,France,Male,38,3,154997.64,130589.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
5545,15650864,Power,507,France,Male,42,6,34777.23,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5546,15806709,Hao,609,Germany,Male,33,6,93718.16,94127.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5547,15633818,McMillan,786,France,Male,32,9,133112.41,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
5548,15713845,Merrett,688,French,Male,38,7,175479.92,148046.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5549,15639662,Phillips,710,French,Male,38,2,96.27,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
5550,15567013,De Luca,779,Spain,Male,33,3,30804.68,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
5551,15777784,Tu,733,French,Female,44,6,197193.49,168166.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5552,15800251,Elder,583,Germany,Female,26,10,96792.15,72836.0,2,0,0,0,Young Adult (18-30),Long Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Long Term
5553,15651315,Dilke,627,French,Male,41,3,132719.8,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5554,15651450,Panicucci,666,Germany,Male,31,3,112157.31,123212.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5555,15784218,Mason,620,Spain,Male,38,0,38015.34,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5556,15572398,Townsend,614,Spain,Female,39,6,164018.98,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5557,15707962,Gunson,606,France,Male,40,6,46774.94,119502.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5558,15705663,Milano,700,Germany,Female,39,5,189664.43,144551.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5559,15645355,Macleod,677,Germany,Male,34,3,26106.39,126729.0,1,1,1,1,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5560,15729557,Olisaemeka,850,Germany,Male,36,5,191535.11,119984.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5561,15631436,Gleeson,564,France,Male,35,4,158937.55,0.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5562,15583073,Martin,771,Spain,Female,56,2,25222.6,0.0,1,1,1,1,Older Adult (51+),Short Term,High,Low Balance,High | Low Balance | Older Adult (51+) | Short Term
5563,15614361,Liao,620,Spain,Male,42,9,29296.74,121490.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5564,15724684,Sung,610,Spain,Male,46,5,54394.28,91898.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5565,15700083,Lai,609,Spain,Male,39,2,9234.06,139444.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5566,15636541,Cartwright,683,Germany,Male,35,5,26796.73,144962.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5567,15796015,Wu,633,Germany,Male,42,3,11796.89,126041.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5568,15787222,Ch'in,676,Germany,Male,28,1,128461.29,69459.0,2,1,1,0,Young Adult (18-30),Short Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Short Term
5569,15594270,Biryukov,693,French,Male,38,7,14278.18,198339.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
5570,15701524,Ting,709,France,Male,36,0,46811.77,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
5571,15645847,P'eng,569,Germany,Male,35,2,109393.19,109197.0,3,0,0,1,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5572,15708867,Niu,684,Spain,Female,38,3,3966.5,134168.0,3,0,0,1,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
5573,15613140,Mellor,565,French,Male,34,6,63173.64,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5574,15628893,Power,681,France,Male,29,8,66367.33,0.0,1,0,0,0,Young Adult (18-30),Long Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Long Term
5575,15764073,Arcuri,503,Spain,Female,36,9,16274.67,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5576,15782879,Lang,656,France,Male,40,2,180553.48,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
5577,15635964,Eve,566,Germany,Male,65,4,107563.16,120100.0,1,0,0,1,Older Adult (51+),Long Term,Low,High Balance,Low | High Balance | Older Adult (51+) | Long Term
5578,15726087,Ch'in,592,France,Female,62,5,100941.57,0.0,1,1,1,0,Older Adult (51+),Long Term,Low,Low Balance,Low | Low Balance | Older Adult (51+) | Long Term
5579,15726313,Napolitani,687,Spain,Female,50,5,110230.4,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5580,15578073,Barker,686,Spain,Male,22,8,142331.85,0.0,2,0,0,0,Young Adult (18-30),Long Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Long Term
5581,15786249,Whitfield,616,Spain,Male,30,2,199099.51,0.0,2,0,0,0,Young Adult (18-30),Short Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Short Term
5582,15812850,Stradford,494,Spain,Male,67,5,85890.16,0.0,2,1,1,0,Older Adult (51+),Long Term,Low,Low Balance,Low | Low Balance | Older Adult (51+) | Long Term
5583,15596972,Brownlow,534,French,Male,38,3,143938.27,0.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
5584,15620579,Dunn,695,Spain,Female,31,8,131644.41,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5585,15768270,DeRose,579,Spain,Female,31,9,112395.98,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5586,15656597,Wang,432,Germany,Male,38,2,71856.3,135560.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
5587,15699446,Hobbs,816,Germany,Female,25,2,35770.84,150355.0,2,1,1,0,Young Adult (18-30),Short Term,High,High Balance,High | High Balance | Young Adult (18-30) | Short Term
5588,15615004,Anderson,730,French,Female,37,1,124364.63,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
5589,15704771,Ugochukwu,593,France,Female,35,6,78101.29,133489.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
5590,15588372,Kirsova,715,Germany,Female,37,9,143096.49,105489.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
5591,15681439,Tsou,775,Germany,Male,25,10,14073.11,60205.0,2,0,0,0,Young Adult (18-30),Long Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Long Term
5592,15607509,Ozerova,539,France,Male,38,5,47388.41,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
5593,15670343,Li,576,Spain,Male,19,6,72306.07,0.0,2,0,0,0,Young Adult (18-30),Long Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Long Term
5594,15597968,Fyans,617,Spain,Male,50,7,184839.7,0.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
5595,15658432,Freeman,688,French,Male,40,6,47886.44,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
